race_id,馬,騎手,馬番,走破時間,オッズ,通過順,着順,体重,体重変化,性,齢,斤量,上がり,人気,レース名,日付,開催,クラス,芝・ダート,距離,回り,馬場,天気,場id,場名
202106010108,マリノエクスプレス,吉田豊,4,1:12.1,96.9,7-8,5,462,10,牝,6,55,36.4,14,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,曇,5,中山
202106010108,バクハツ,西村淳也,13,1:12.2,16.4,6-6,6,510,-6,牡,6,57,36.7,9,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,曇,5,中山
202106010108,ハナブショウ,津村明秀,7,1:12.2,7.0,3-3,7,456,-6,牝,5,55,36.9,4,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,曇,5,中山
202106010108,スイ,和田竜二,6,1:12.3,7.9,4-4,8,482,-6,牝,4,54,36.9,5,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,曇,5,中山
202106010108,オルクリスト,大野拓弥,16,1:12.3,5.8,9-8,9,490,4,牡,5,57,36.5,2,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,曇,5,中山
202106010108,ミフトゥーロ,嶋田純次,2,1:12.5,14.9,9-10,10,478,6,牝,6,55,36.7,8,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,曇,5,中山
202106010108,ケイアイピハ,北村宏司,3,1:12.6,17.6,12-13,11,450,6,牡,4,56,36.5,10,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,曇,5,中山
202106010108,グローサーベア,横山武史,1,1:12.6,10.7,15-13,12,474,0,セ,4,56,36.3,6,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,曇,5,中山
202106010108,グラスレオ,丹内祐次,9,1:12.9,45.7,9-10,13,512,6,牡,6,57,37.0,12,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,曇,5,中山
202106010108,ロマンスマジック,江田照男,10,1:12.9,88.8,12-13,14,480,0,牝,7,55,36.7,13,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,曇,5,中山
202106010108,ウィンターリリー,藤田菜七,8,1:13.0,142.5,15-16,15,458,-4,牝,5,53,36.6,15,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,曇,5,中山
202106010108,サイモンミラベル,菊沢一樹,12,1:13.9,238.2,4-4,16,482,-4,牝,7,54,38.5,16,4歳以上2勝クラス,2021年1月5日,1回中山1日目,4歳以上2勝クラス,ダ,1200,右,良,曇,5,中山
202106010109,サトノディード,石川裕紀,11,1:54.3,20.0,5-5-4-5,1,504,4,セ,6,54,37.5,9,招福ステークス ,2021年1月5日,1回中山1日目,4歳以上3勝クラス,ダ,1800,右,良,曇,5,中山
202106010109,ダンツエリーゼ,横山典弘,1,1:54.4,3.5,6-7-6-7,2,520,-6,牝,4,52,37.4,1,招福ステークス ,2021年1月5日,1回中山1日目,4歳以上3勝クラス,ダ,1800,右,良,曇,5,中山
202106010109,キーフラッシュ,宮崎北斗,15,1:54.5,6.8,2-2-2-4,3,488,8,牡,6,56,38.0,4,招福ステークス ,2021年1月5日,1回中山1日目,4歳以上3勝クラス,ダ,1800,右,良,曇,5,中山
